dealer_id,dealer_state,region,model,variant,sales_date,sales_unit,launch_date,discontinued_date,sale_price,msrp_inr,finance_flag,fuel_type,transmission,body_type,is_discontinued,sales_month,months_on_market,months_since_discontinued,year_month
839,Uttar Pradesh,East,Tigor EV,Signature,2022-01-20,1,2011-06-01,,1389059,1600114,1,Electric,AMT,Hatchback,0,2022-01,127,0,2022-01
75,Delhi,Central,Bolt,XT,2022-01-21,1,1995-08-07,,748544,917924,1,Diesel,Manual,Hatchback,0,2022-01,317,0,2022-01
174,Bihar,South,Zest,Luxury,2022-01-21,1,2003-12-13,,1444690,1497796,0,Diesel,AMT,Sedan,0,2022-01,217,0,2022-01
774,Telangana,West,Tiago EV,Prime,2022-01-21,1,2001-02-09,,1876729,2209054,1,Electric,Manual,Hatchback,0,2022-01,251,0,2022-01
362,Punjab,West,Harrier,XZ,2022-01-21,1,2009-09-08,,1890454,1903811,0,Hybrid,Automatic,SUV,0,2022-01,148,0,2022-01
684,Odisha,Central,Bolt,XZ(O),2022-01-21,1,2000-04-30,,780961,860859,0,Hybrid,Automatic,Hatchback,0,2022-01,261,0,2022-01
437,Delhi,Central,Harrier,Luxury,2022-01-22,3,2002-06-06,,1514311,1738745,1,Petrol,Manual,SUV,0,2022-01,235,0,2022-01
62,Tamil Nadu,North,Hexa,Creative,2022-01-22,1,2015-03-31,,1134780,1234943,0,Hybrid,Manual,SUV,0,2022-01,82,0,2022-01
714,Karnataka,West,Zest,Smart,2022-01-22,1,2002-02-04,,1314547,1327374,0,Hybrid,Automatic,Sedan,0,2022-01,239,0,2022-01
385,Telangana,Central,Indigo,Creative,2022-01-22,1,2012-10-25,,1682354,1786015,1,Petrol,Manual,Sedan,0,2022-01,111,0,2022-01
85,Telangana,East,Bolt,Prime,2022-01-22,20,1997-01-01,,745315,901193,1,Diesel,Manual,Hatchback,0,2022-01,300,0,2022-01
559,Maharashtra,South,Indica,XT,2022-01-22,1,2012-03-23,,1095313,1189445,0,Electric,Automatic,Hatchback,0,2022-01,118,0,2022-01
823,Kerala,West,Safari Storme,Platinum,2022-01-22,3,1999-09-20,,237036,248951,1,Petrol,Manual,SUV,0,2022-01,268,0,2022-01
927,West Bengal,West,Hexa,XZ,2022-01-23,1,2000-04-07,,1377155,1355965,1,CNG,Manual,SUV,0,2022-01,261,0,2022-01
900,Andhra Pradesh,East,Zest,XE,2022-01-23,1,1999-03-11,,1258699,1350521,1,Petrol,Manual,Sedan,0,2022-01,274,0,2022-01
895,Kerala,West,Punch,Smart,2022-01-23,1,1999-10-14,,639905,785353,1,Hybrid,Automatic,Hatchback,0,2022-01,267,0,2022-01
771,Madhya Pradesh,North,Safari Storme,XZ,2022-01-23,1,2004-05-10,,268626,286329,0,Petrol,Automatic,SUV,0,2022-01,212,0,2022-01
630,Gujarat,Central,Altroz,Sport,2022-01-23,1,2003-01-30,,2415369,2590426,1,CNG,Manual,Hatchback,0,2022-01,228,0,2022-01
431,Bihar,East,Zest,Prime,2022-01-23,1,2003-01-04,,1568317,1583547,0,Petrol,Manual,Sedan,0,2022-01,228,0,2022-01
777,Odisha,East,Tigor EV,Luxury,2022-01-24,1,2000-10-18,,1405637,1661444,1,Electric,AMT,Hatchback,0,2022-01,255,0,2022-01
793,Karnataka,Central,Curvv,XT,2022-01-24,5,2003-07-15,,2033390,2466540,1,CNG,Manual,SUV,0,2022-01,222,0,2022-01
758,Andhra Pradesh,North,Nexon,Signature,2022-01-25,5,2000-09-29,,2177975,2511066,1,Petrol,Manual,SUV,0,2022-01,256,0,2022-01
429,Telangana,East,Safari Storme,Sport,2022-01-25,1,2004-02-12,,245690,264228,0,CNG,Manual,SUV,0,2022-01,215,0,2022-01
779,Bihar,East,Indica,Adventure,2022-01-25,5,2000-04-11,,1033144,1208441,1,Electric,Manual,Hatchback,0,2022-01,261,0,2022-01
227,Gujarat,South,Tiago,Creative,2022-01-25,1,1996-05-23,,673120,681028,1,Electric,Manual,Hatchback,0,2022-01,308,0,2022-01
840,Kerala,Central,Harrier,Pro,2022-01-25,1,2019-02-07,,1998939,1983460,1,Hybrid,Manual,SUV,0,2022-01,35,0,2022-01
236,Madhya Pradesh,South,Curvv,Signature,2022-01-25,4,2009-12-01,,2139779,2301059,0,Petrol,Manual,SUV,0,2022-01,145,0,2022-01
914,Tamil Nadu,East,Punch,Creative,2022-01-26,2,2005-04-19,,552795,656798,1,Petrol+CNG,Automatic,Hatchback,0,2022-01,201,0,2022-01
112,Maharashtra,South,Indigo,XZ(O),2022-01-26,1,2003-10-29,,1885315,2214445,1,Petrol+CNG,Manual,Sedan,0,2022-01,219,0,2022-01
987,Andhra Pradesh,East,Tiago,Signature,2022-01-26,5,1999-07-25,,743537,764343,0,Hybrid,Automatic,Hatchback,0,2022-01,270,0,2022-01
445,Madhya Pradesh,East,Tiago EV,Pure,2022-01-26,1,2009-08-15,2011-03-13,2249459,2653942,1,Electric,CVT,Hatchback,1,2022-01,149,130,2022-01
452,Odisha,West,Indica,Smart,2022-01-26,4,2004-04-10,,1036305,1253112,1,Petrol,Automatic,Hatchback,0,2022-01,213,0,2022-01
762,Kerala,North,Zest,XT,2022-01-27,1,2007-09-22,,1520377,1530517,0,Petrol,AMT,Sedan,0,2022-01,172,0,2022-01
378,Karnataka,South,Safari Storme,XZ(O),2022-01-27,1,2011-11-01,,247163,281184,1,CNG,AMT,SUV,0,2022-01,122,0,2022-01
531,Punjab,East,Indigo,Smart,2022-01-28,1,2008-06-28,,1765712,1902638,1,Electric,Manual,Sedan,0,2022-01,163,0,2022-01
836,Tamil Nadu,West,Safari,XM,2022-01-28,2,2008-06-17,,2365583,2443853,0,Petrol,Automatic,SUV,0,2022-01,163,0,2022-01
470,Tamil Nadu,East,Tiago,XZ(O),2022-01-28,1,2007-02-15,,711219,773034,1,Diesel,Automatic,Hatchback,0,2022-01,179,0,2022-01
943,West Bengal,North,Nano,Platinum,2022-01-28,1,1999-07-20,,1037081,1220598,1,Petrol,Manual,Hatchback,0,2022-01,270,0,2022-01
51,Telangana,East,Nexon,Pro,2022-01-28,1,2003-09-19,,2224240,2492224,1,Petrol,Automatic,SUV,0,2022-01,220,0,2022-01
270,Rajasthan,South,Nano,Premium,2022-01-29,1,2001-11-15,,1430100,1450354,0,Diesel,Manual,Hatchback,0,2022-01,242,0,2022-01
861,Karnataka,North,Hexa,XZ(O),2022-01-30,1,2004-01-17,,1112777,1382048,1,Diesel,Automatic,SUV,0,2022-01,216,0,2022-01
600,Karnataka,Central,Safari,XE,2022-01-30,1,2007-02-02,,2076772,2193373,1,Petrol+CNG,Manual,SUV,0,2022-01,179,0,2022-01
231,Delhi,East,Punch,Smart,2022-01-30,1,1996-08-19,,615571,709000,1,Petrol,Manual,Hatchback,0,2022-01,305,0,2022-01
820,Maharashtra,South,Tigor EV,Sport,2022-01-30,1,2014-05-22,,1457357,1606340,1,Electric,Manual,Hatchback,0,2022-01,92,0,2022-01
540,Andhra Pradesh,West,Indica,Pro,2022-01-31,1,2001-07-12,2007-03-13,1019549,1144643,1,Petrol,Manual,Hatchback,1,2022-01,246,178,2022-01
523,Kerala,South,Hexa,Platinum,2022-01-31,1,2006-06-07,,1029052,1055359,0,Diesel,Automatic,SUV,0,2022-01,187,0,2022-01
599,Gujarat,West,Hexa,Luxury,2022-01-31,1,2008-10-27,,1301117,1307918,1,Petrol+CNG,AMT,SUV,0,2022-01,159,0,2022-01
448,Kerala,West,Tiago,XM,2022-01-31,20,2007-08-22,,520022,614972,0,Diesel,Manual,Hatchback,0,2022-01,173,0,2022-01
107,Tamil Nadu,North,Punch,Premium,2022-01-31,1,2012-09-20,,843343,846996,1,Petrol,Manual,Hatchback,0,2022-01,112,0,2022-01
323,Bihar,East,Hexa,Creative,2022-02-01,1,2009-08-13,2013-01-06,1037900,1123689,1,Petrol,Manual,SUV,1,2022-02,150,109,2022-02
510,Maharashtra,West,Indica,Smart,2022-02-01,1,2019-01-22,,1165147,1221458,1,Petrol+CNG,Manual,Hatchback,0,2022-02,37,0,2022-02
466,Kerala,South,Zest,Prime,2022-02-01,1,2022-12-24,,1364722,1525296,1,Petrol,Automatic,Sedan,0,2022-02,0,0,2022-02
756,Delhi,West,Punch,Adventure,2022-02-01,1,2003-09-20,,758740,820838,1,Petrol,Automatic,Hatchback,0,2022-02,221,0,2022-02
17,Telangana,South,Curvv,Smart,2022-02-02,2,2003-08-06,,1913121,2024189,0,Petrol,Manual,SUV,0,2022-02,222,0,2022-02
229,West Bengal,East,Zest,Signature,2022-02-02,1,2008-01-28,,1801349,1840963,0,Diesel,Manual,Sedan,0,2022-02,169,0,2022-02
879,Gujarat,South,Indigo,Signature,2022-02-02,4,2004-10-31,,2035938,2341829,1,Petrol,Automatic,Sedan,0,2022-02,208,0,2022-02
617,Uttar Pradesh,West,Harrier,XM,2022-02-02,1,2018-11-02,,1668587,1648598,1,Electric,Manual,SUV,0,2022-02,39,0,2022-02
697,Odisha,West,Punch,Smart,2022-02-02,1,1997-05-03,,618177,717265,0,Petrol,Automatic,Hatchback,0,2022-02,297,0,2022-02
912,West Bengal,South,Tiago,XT,2022-02-03,1,2001-01-29,,530409,650209,1,Electric,Manual,Hatchback,0,2022-02,253,0,2022-02
81,Odisha,East,Tigor,Sport,2022-02-03,1,2002-12-13,,1816957,2246733,0,Diesel,Manual,Sedan,0,2022-02,230,0,2022-02
239,Rajasthan,West,Tiago,XT,2022-02-03,1,2005-06-25,,497240,609729,1,Petrol,Manual,Hatchback,0,2022-02,200,0,2022-02
216,Uttar Pradesh,West,Nexon EV,XZ,2022-02-03,1,2021-04-21,,2628030,2892402,0,Electric,Manual,Hatchback,0,2022-02,10,0,2022-02
938,Tamil Nadu,East,Altroz,Adventure,2022-02-03,1,2006-11-17,,1963847,2251567,1,Hybrid,Automatic,Hatchback,0,2022-02,183,0,2022-02
72,Kerala,South,Hexa,Premium,2022-02-04,1,1996-06-16,,1271676,1377209,1,Diesel,Manual,SUV,0,2022-02,308,0,2022-02
73,Odisha,East,Safari,Prime,2022-02-04,10,2003-12-07,,2732879,2698509,1,Petrol,CVT,SUV,0,2022-02,218,0,2022-02
165,Rajasthan,North,Tigor EV,XZ,2022-02-04,1,1997-08-27,,1462398,1605687,1,Electric,Automatic,Hatchback,0,2022-02,294,0,2022-02
930,West Bengal,West,Tigor EV,Pro,2022-02-04,5,2007-04-11,,1276290,1445764,0,Electric,Manual,Hatchback,0,2022-02,178,0,2022-02
870,Kerala,South,Tigor EV,XZ,2022-02-06,1,1998-02-06,,1462194,1483924,0,Electric,Manual,Hatchback,0,2022-02,288,0,2022-02
551,Karnataka,South,Indica,Sport,2022-02-06,1,2014-09-04,,1061990,1112581,1,Diesel,Manual,Hatchback,0,2022-02,89,0,2022-02
366,Telangana,North,Curvv,Sport,2022-02-06,4,2007-05-13,,2115015,2610349,1,Petrol,Manual,SUV,0,2022-02,177,0,2022-02
84,Karnataka,North,Tigor EV,Prime,2022-02-06,1,2007-03-12,,1404492,1489010,1,Electric,Manual,Hatchback,0,2022-02,179,0,2022-02
13,Rajasthan,East,Tigor EV,Luxury,2022-02-06,1,2014-02-18,,1529948,1818850,1,Electric,Automatic,Hatchback,0,2022-02,96,0,2022-02
161,Delhi,Central,Curvv,XM,2022-02-06,1,2001-11-18,,2269868,2255624,0,Petrol,Automatic,SUV,0,2022-02,243,0,2022-02
198,Bihar,North,Nexon EV,Gold,2022-02-06,1,2013-05-22,,2315126,2743499,0,Electric,Automatic,Hatchback,0,2022-02,105,0,2022-02
684,West Bengal,West,Zest,Pro,2022-02-06,1,2007-07-24,,1588120,1589128,0,Petrol,Manual,Sedan,0,2022-02,175,0,2022-02
422,West Bengal,South,Safari,Signature,2022-02-07,1,2000-06-21,,2182453,2582256,1,Petrol,Manual,SUV,0,2022-02,260,0,2022-02
475,Rajasthan,East,Bolt,XM,2022-02-08,1,2011-03-28,,930373,934563,1,Petrol,Manual,Hatchback,0,2022-02,131,0,2022-02
39,Delhi,East,Tigor,Pure,2022-02-08,2,2002-11-25,,2342022,2397268,0,Diesel,Manual,Sedan,0,2022-02,231,0,2022-02
110,Andhra Pradesh,West,Safari Storme,XT,2022-02-08,1,1995-07-06,,267660,278881,1,Diesel,Manual,SUV,0,2022-02,319,0,2022-02
553,Bihar,Central,Safari Storme,Gold,2022-02-08,2,1995-05-22,,211665,263885,1,Petrol,Manual,SUV,0,2022-02,321,0,2022-02
972,Telangana,West,Tiago,Adventure,2022-02-08,1,2016-03-18,,626528,729689,0,CNG,Automatic,Hatchback,0,2022-02,71,0,2022-02
82,Telangana,West,Hexa,Premium,2022-02-08,5,2017-03-04,,1151428,1414419,1,Petrol,Manual,SUV,0,2022-02,59,0,2022-02
325,Andhra Pradesh,East,Nano,Gold,2022-02-08,1,2002-12-03,,873908,1019859,1,Electric,Manual,Hatchback,0,2022-02,230,0,2022-02
114,Rajasthan,West,Zest,Pure,2022-02-08,1,2011-03-12,,1562635,1843655,1,Petrol,Manual,Sedan,0,2022-02,131,0,2022-02
932,Rajasthan,South,Indigo,Sport,2022-02-09,1,2014-01-09,,2236374,2289831,1,Petrol,Manual,Sedan,0,2022-02,97,0,2022-02
713,West Bengal,Central,Hexa,Smart,2022-02-09,1,2017-04-12,,1087599,1181678,1,Diesel,Automatic,SUV,0,2022-02,58,0,2022-02
958,Andhra Pradesh,North,Curvv,Premium,2022-02-09,1,1996-05-28,,2099377,2335800,0,Diesel,Manual,SUV,0,2022-02,309,0,2022-02
282,Madhya Pradesh,North,Tigor EV,Adventure,2022-02-10,1,2002-02-11,,1234865,1466329,1,Electric,Manual,Hatchback,0,2022-02,240,0,2022-02
285,Delhi,Central,Safari Storme,Premium,2022-02-10,1,2011-09-18,,238131,270285,1,Petrol,AMT,SUV,0,2022-02,125,0,2022-02
845,Uttar Pradesh,North,Hexa,XZ,2022-02-10,1,1996-06-04,,1006833,1133050,0,Diesel,Manual,SUV,0,2022-02,308,0,2022-02
279,Rajasthan,East,Nexon EV,Pure,2022-02-10,1,2007-05-19,,2994788,3454280,1,Electric,Automatic,Hatchback,0,2022-02,177,0,2022-02
791,Odisha,North,Indigo,XZ(O),2022-02-11,2,1997-04-26,,2142417,2186277,0,Diesel,Manual,Sedan,0,2022-02,298,0,2022-02
428,Tamil Nadu,South,Tiago EV,XE,2022-02-11,1,1997-07-30,,2144434,2201786,1,Electric,Manual,Hatchback,0,2022-02,295,0,2022-02
12,Andhra Pradesh,West,Safari Storme,Gold,2022-02-11,1,1998-09-16,,252149,262372,1,Petrol+CNG,Manual,SUV,0,2022-02,281,0,2022-02
480,Andhra Pradesh,Central,Tigor,XZ(O),2022-02-11,1,1996-06-30,,1878068,2022041,1,Diesel,Automatic,Sedan,0,2022-02,308,0,2022-02
923,Andhra Pradesh,East,Tiago,XE,2022-02-11,1,2008-02-09,,537657,553084,1,Petrol,Manual,Hatchback,0,2022-02,168,0,2022-02
298,Madhya Pradesh,West,Tigor EV,Pure,2022-02-11,1,2012-12-04,,1473653,1767697,0,Electric,CVT,Hatchback,0,2022-02,110,0,2022-02
639,Odisha,West,Zest,XE,2022-02-11,1,2016-07-27,,1428094,1504307,1,Petrol,AMT,Sedan,0,2022-02,67,0,2022-02
921,Punjab,West,Tigor EV,XZ(O),2022-02-11,1,2012-09-30,,1307506,1506347,1,Electric,Manual,Hatchback,0,2022-02,113,0,2022-02
304,Karnataka,Central,Tigor,Prime,2022-02-11,1,1998-02-19,,1746842,1984859,1,Petrol,Manual,Sedan,0,2022-02,288,0,2022-02
784,Gujarat,North,Indica,XZ,2022-02-11,10,2001-05-14,,943641,1097960,1,Electric,Manual,Hatchback,0,2022-02,249,0,2022-02
174,Karnataka,East,Tiago EV,Smart,2022-02-12,1,2001-05-14,,1941488,2025530,1,Electric,Manual,Hatchback,0,2022-02,249,0,2022-02
540,Kerala,North,Nexon,XT,2022-02-12,1,2008-07-07,,2394752,2405926,0,Hybrid,Manual,SUV,0,2022-02,163,0,2022-02
275,Kerala,Central,Nexon,XT,2022-02-12,1,2009-09-16,,2129018,2331700,1,Hybrid,Manual,SUV,0,2022-02,149,0,2022-02
445,Bihar,East,Zest,XZ(O),2022-02-12,1,2018-03-05,,1622457,1703257,1,Electric,Manual,Sedan,0,2022-02,47,0,2022-02
925,Rajasthan,East,Nexon,Premium,2022-02-12,20,1999-05-10,,2149197,2561123,0,Hybrid,AMT,SUV,0,2022-02,273,0,2022-02
262,Andhra Pradesh,Central,Tigor EV,XT,2022-02-12,10,2013-04-16,,1403959,1410645,1,Electric,Manual,Hatchback,0,2022-02,106,0,2022-02
295,West Bengal,North,Nexon,Creative,2022-02-12,1,2013-12-14,,1979913,1976341,1,Petrol,Manual,SUV,0,2022-02,98,0,2022-02
849,Karnataka,West,Bolt,XT,2022-02-12,1,2000-06-15,,849298,870576,1,Petrol,Manual,Hatchback,0,2022-02,260,0,2022-02
599,Andhra Pradesh,Central,Nexon EV,Premium,2022-02-13,1,1998-12-25,,3124618,3450826,1,Electric,Manual,Hatchback,0,2022-02,278,0,2022-02
584,Rajasthan,West,Zest,XE,2022-02-13,1,2001-03-19,,1234927,1501877,1,Petrol+CNG,CVT,Sedan,0,2022-02,251,0,2022-02
626,Uttar Pradesh,Central,Tiago,XZ(O),2022-02-13,1,2004-02-18,,655181,744764,1,Diesel,Manual,Hatchback,0,2022-02,216,0,2022-02
355,Madhya Pradesh,Central,Altroz,XM,2022-02-13,1,2007-02-09,,2184202,2238734,1,Petrol,Automatic,Hatchback,0,2022-02,180,0,2022-02
348,Andhra Pradesh,Central,Tigor EV,Premium,2022-02-14,1,2011-02-18,,1704672,1756102,1,Electric,Manual,Hatchback,0,2022-02,132,0,2022-02
991,Tamil Nadu,South,Hexa,Platinum,2022-02-14,1,2017-04-24,,959228,1152558,1,Petrol,Manual,SUV,0,2022-02,58,0,2022-02
747,Kerala,Central,Harrier,XZ(O),2022-02-14,1,1997-12-24,,1397148,1745854,1,Hybrid,Automatic,SUV,0,2022-02,290,0,2022-02
640,Bihar,North,Tigor EV,XE,2022-02-15,1,2005-12-20,,1486606,1527159,1,Electric,Automatic,Hatchback,0,2022-02,194,0,2022-02
235,Odisha,South,Tigor EV,Adventure,2022-02-15,2,2017-12-30,,1605834,1681436,1,Electric,Manual,Hatchback,0,2022-02,50,0,2022-02
733,Karnataka,North,Curvv,Gold,2022-02-15,10,1995-05-27,,2053842,2204526,1,CNG,Manual,SUV,0,2022-02,321,0,2022-02
925,Andhra Pradesh,North,Tigor EV,Platinum,2022-02-15,1,1995-12-01,,1406636,1519025,0,Electric,Manual,Hatchback,0,2022-02,314,0,2022-02
853,Punjab,South,Indigo,Pure,2022-02-15,3,1995-06-06,,1833453,2244924,1,Petrol,Manual,Sedan,0,2022-02,320,0,2022-02
923,Maharashtra,Central,Nano,XT,2022-02-15,1,1998-07-23,,998190,1113772,1,Electric,AMT,Hatchback,0,2022-02,283,0,2022-02
167,West Bengal,East,Curvv,XZ,2022-02-15,1,2020-09-16,,2131593,2533188,0,Petrol,Manual,SUV,0,2022-02,17,0,2022-02
393,Maharashtra,East,Zest,Smart,2022-02-15,1,2012-03-12,,1224532,1521363,0,Hybrid,Manual,Sedan,0,2022-02,119,0,2022-02
543,Andhra Pradesh,East,Bolt,Creative,2022-02-16,1,1998-02-26,,635554,742491,0,Petrol,Automatic,Hatchback,0,2022-02,288,0,2022-02
394,Tamil Nadu,East,Tiago EV,Prime,2022-02-16,1,1995-08-01,,1950247,2390799,0,Electric,Manual,Hatchback,0,2022-02,318,0,2022-02
269,Uttar Pradesh,Central,Hexa,Premium,2022-02-16,2,2011-06-17,,1128040,1311081,0,Electric,Manual,SUV,0,2022-02,128,0,2022-02
81,Gujarat,Central,Bolt,Luxury,2022-02-16,1,2001-08-31,,981552,1000084,0,Electric,Manual,Hatchback,0,2022-02,246,0,2022-02
697,Bihar,Central,Nexon,Signature,2022-02-16,1,1999-07-17,,2070651,2486307,1,Petrol,CVT,SUV,0,2022-02,271,0,2022-02
101,Telangana,East,Hexa,XZ(O),2022-02-16,4,2018-02-04,,1332744,1316434,0,Hybrid,Automatic,SUV,0,2022-02,48,0,2022-02
522,Andhra Pradesh,South,Indigo,Sport,2022-02-17,1,2003-01-24,,1573960,1934981,1,Petrol,Manual,Sedan,0,2022-02,229,0,2022-02
899,Madhya Pradesh,East,Safari Storme,XM,2022-02-17,1,2011-10-31,,252469,265861,1,Petrol,AMT,SUV,0,2022-02,124,0,2022-02
630,Tamil Nadu,South,Tiago,Adventure,2022-02-17,1,2006-10-06,,533833,624436,1,Diesel,Automatic,Hatchback,0,2022-02,184,0,2022-02
574,Bihar,North,Nano,Premium,2022-02-17,1,2014-09-01,,1112466,1341501,0,Petrol,Manual,Hatchback,0,2022-02,89,0,2022-02
424,Madhya Pradesh,East,Tiago,Creative,2022-02-17,1,1996-11-06,,590711,581865,1,CNG,Automatic,Hatchback,0,2022-02,303,0,2022-02
448,Punjab,West,Tiago EV,Premium,2022-02-18,1,1998-07-08,,2282135,2490739,0,Electric,Automatic,Hatchback,0,2022-02,283,0,2022-02
51,Gujarat,West,Tigor EV,Adventure,2022-02-18,1,1997-08-30,,1344369,1432756,1,Electric,Manual,Hatchback,0,2022-02,294,0,2022-02
502,Delhi,West,Tiago EV,XE,2022-02-18,1,1997-12-21,2004-08-28,1909374,2043575,1,Electric,Automatic,Hatchback,1,2022-02,290,210,2022-02
453,Bihar,Central,Curvv,Smart,2022-02-19,1,2003-12-21,,1963374,2104316,0,Diesel,Manual,SUV,0,2022-02,218,0,2022-02
938,Telangana,North,Nexon,Premium,2022-02-19,1,1998-02-26,,2346769,2395616,0,Diesel,Automatic,SUV,0,2022-02,288,0,2022-02
443,Odisha,East,Safari,Pro,2022-02-19,1,1997-06-02,,2855207,2843525,1,Petrol,Manual,SUV,0,2022-02,296,0,2022-02
183,Bihar,East,Tigor EV,Platinum,2022-02-20,1,2000-05-06,,1453248,1517568,1,Electric,Automatic,Hatchback,0,2022-02,261,0,2022-02
154,West Bengal,South,Punch,XZ,2022-02-20,1,2001-11-20,,719881,858217,1,Petrol,Manual,Hatchback,0,2022-02,243,0,2022-02
206,Maharashtra,East,Tigor,XM,2022-02-20,1,1998-08-30,,1622462,1733534,1,Diesel,Manual,Sedan,0,2022-02,282,0,2022-02
114,Uttar Pradesh,Central,Curvv,XZ,2022-02-20,1,2000-07-10,,2330863,2324074,1,Petrol,Automatic,SUV,0,2022-02,259,0,2022-02
124,Telangana,Central,Indigo,Pure,2022-02-20,1,2011-11-17,,2198195,2386264,0,Diesel,Manual,Sedan,0,2022-02,123,0,2022-02
86,Punjab,North,Nexon,Platinum,2022-02-21,4,1997-04-14,,2188090,2294713,0,CNG,Manual,SUV,0,2022-02,298,0,2022-02
99,Tamil Nadu,North,Tiago EV,Smart,2022-02-21,1,1998-04-16,,1909369,2099650,0,Electric,Manual,Hatchback,0,2022-02,286,0,2022-02
500,Tamil Nadu,East,Tigor EV,Premium,2022-02-21,1,2012-05-15,,1259175,1516146,1,Electric,Automatic,Hatchback,0,2022-02,117,0,2022-02
4,Kerala,South,Tiago,XM,2022-02-21,3,2014-04-25,,537660,641583,0,Petrol,Automatic,Hatchback,0,2022-02,94,0,2022-02
732,West Bengal,Central,Safari Storme,Platinum,2022-02-21,1,2007-02-09,,263460,288792,1,Hybrid,Manual,SUV,0,2022-02,180,0,2022-02
357,Kerala,South,Tigor EV,Premium,2022-02-22,1,2001-05-15,,1377799,1637947,0,Electric,Automatic,Hatchback,0,2022-02,249,0,2022-02
545,Madhya Pradesh,East,Zest,Prime,2022-02-22,1,2022-05-04,,1393509,1524254,1,Petrol,Manual,Sedan,0,2022-02,0,0,2022-02
365,Odisha,West,Altroz,XZ(O),2022-02-22,1,2007-05-20,,1919047,2286031,0,Petrol,Manual,Hatchback,0,2022-02,177,0,2022-02
57,Karnataka,East,Nexon,Pro,2022-02-22,1,2003-11-29,,1970218,2058913,1,Petrol,Automatic,SUV,0,2022-02,219,0,2022-02
870,Madhya Pradesh,North,Indigo,Smart,2022-02-23,20,2006-08-23,,2023633,2101177,1,Petrol+CNG,Manual,Sedan,0,2022-02,186,0,2022-02
435,Maharashtra,West,Tiago EV,Prime,2022-02-23,1,2000-11-19,,1829732,2162785,0,Electric,Manual,Hatchback,0,2022-02,255,0,2022-02
375,Delhi,North,Nexon EV,Platinum,2022-02-23,1,1996-08-27,,2094849,2588596,1,Electric,Automatic,Hatchback,0,2022-02,306,0,2022-02
451,Odisha,South,Hexa,XM,2022-02-23,1,2003-05-04,,1200939,1283160,1,Diesel,Manual,SUV,0,2022-02,225,0,2022-02
882,Rajasthan,South,Bolt,Sport,2022-02-24,5,2010-09-17,,892824,909854,1,Petrol,Automatic,Hatchback,0,2022-02,137,0,2022-02
336,Tamil Nadu,North,Indigo,Premium,2022-02-24,1,2004-04-12,,2131111,2162816,1,Electric,AMT,Sedan,0,2022-02,214,0,2022-02
851,Rajasthan,North,Hexa,Creative,2022-02-24,1,2006-11-21,,983326,1002382,0,Petrol,Manual,SUV,0,2022-02,183,0,2022-02
347,Punjab,West,Punch,Pro,2022-02-24,1,2002-04-03,,692626,832422,1,Hybrid,Manual,Hatchback,0,2022-02,238,0,2022-02
318,Rajasthan,South,Hexa,Sport,2022-02-24,1,1997-11-13,,943022,1151843,1,Diesel,Manual,SUV,0,2022-02,291,0,2022-02
568,Maharashtra,West,Tigor EV,Prime,2022-02-24,2,2005-10-01,,1307092,1394707,1,Electric,AMT,Hatchback,0,2022-02,196,0,2022-02
107,Odisha,South,Indigo,Prime,2022-02-25,2,2014-05-03,2021-12-26,1957354,2027177,1,Diesel,AMT,Sedan,1,2022-02,93,2,2022-02
808,Madhya Pradesh,North,Nexon,XZ,2022-02-25,3,2009-09-13,,2149755,2161899,1,Petrol,Manual,SUV,0,2022-02,149,0,2022-02
206,Madhya Pradesh,East,Nano,XT,2022-02-25,1,2008-08-02,,1120809,1184195,1,Petrol,AMT,Hatchback,0,2022-02,162,0,2022-02
499,Uttar Pradesh,South,Tiago,Creative,2022-02-25,2,2001-10-10,,585211,580909,0,CNG,Manual,Hatchback,0,2022-02,244,0,2022-02
503,Karnataka,South,Harrier,Sport,2022-02-25,1,2008-11-25,,1552012,1667121,1,Petrol+CNG,Manual,SUV,0,2022-02,159,0,2022-02
327,Maharashtra,West,Tigor,Signature,2022-02-25,1,1995-11-15,,1900088,2045792,1,Electric,Automatic,Sedan,0,2022-02,315,0,2022-02
794,Madhya Pradesh,East,Punch,Platinum,2022-02-26,5,2007-10-21,,642022,684759,1,Diesel,Automatic,Hatchback,0,2022-02,172,0,2022-02
917,West Bengal,South,Tigor EV,Adventure,2022-02-26,20,2020-04-21,,1304220,1469371,1,Electric,AMT,Hatchback,0,2022-02,22,0,2022-02
921,Delhi,North,Bolt,Pro,2022-02-26,1,2003-01-05,,872053,947370,1,CNG,Automatic,Hatchback,0,2022-02,229,0,2022-02
559,Uttar Pradesh,Central,Safari,XZ(O),2022-02-27,4,2002-07-26,,2579845,2716350,1,CNG,Manual,SUV,0,2022-02,235,0,2022-02
819,Madhya Pradesh,Central,Indigo,Platinum,2022-02-27,1,2000-04-08,,1961121,2054984,0,Electric,Manual,Sedan,0,2022-02,262,0,2022-02
868,West Bengal,East,Indica,XM,2022-02-27,20,2000-09-13,,911026,1088948,1,Diesel,Manual,Hatchback,0,2022-02,257,0,2022-02
70,Odisha,East,Harrier,Prime,2022-02-28,1,2010-07-01,,1832751,1957843,1,Petrol,Manual,SUV,0,2022-02,139,0,2022-02
220,Maharashtra,Central,Indica,XZ,2022-02-28,1,2021-07-10,,1005419,1227730,1,Petrol,Manual,Hatchback,0,2022-02,7,0,2022-02
