dealer_id,model,variant,year_month,year,month,bookings,cancellations,retail_sales,dealer_requested_qty,allocated_qty,dispatch_qty,in_transit_qty,opening_inventory,closing_inventory,lead_time_days,allocation_policy,panic_order_flag,stockout_flag,enquiries,test_drives,repeat_orders
DLR0022,Harrier,XE,2020-04,2020,4,7,1,7,11,10,9,1,1,3,21,FIFO,1,0,24,13,0
DLR0022,Harrier,XE,2020-05,2020,5,7,1,6,5,4,3,1,3,0,19,FIFO,0,1,32,11,0
DLR0022,Harrier,XE,2020-06,2020,6,6,1,4,8,7,6,1,0,2,18,FIFO,1,0,21,10,0
DLR0022,Harrier,XE,2020-07,2020,7,8,1,7,15,13,12,4,2,7,19,FIFO,1,0,27,19,0
DLR0022,Harrier,XE,2020-08,2020,8,4,0,5,6,5,4,0,7,6,7,FIFO,0,0,19,6,0
DLR0022,Harrier,XE,2020-09,2020,9,1,0,3,2,1,0,0,6,3,18,FIFO,0,0,3,1,0
DLR0022,Harrier,XE,2020-10,2020,10,3,0,5,6,5,4,0,3,2,9,FIFO,0,0,12,6,0
DLR0022,Harrier,XE,2020-11,2020,11,12,1,11,18,17,15,0,2,6,14,FIFO,1,0,50,19,1
DLR0022,Harrier,XE,2020-12,2020,12,1,0,0,1,0,0,0,6,6,12,FIFO,0,0,4,1,0
DLR0022,Harrier,XE,2021-01,2021,1,5,0,3,6,5,4,0,6,7,10,FIFO,0,0,24,8,0
DLR0022,Harrier,XE,2021-02,2021,2,5,0,4,3,2,1,0,7,4,9,FIFO,0,0,21,10,0
DLR0022,Harrier,XE,2021-03,2021,3,6,0,6,9,8,7,2,4,5,14,FIFO,0,0,22,14,0
DLR0022,Harrier,XE,2021-04,2021,4,7,0,4,5,4,3,0,5,4,17,FIFO,0,0,33,16,0
DLR0022,Harrier,XE,2021-05,2021,5,5,0,6,6,5,4,0,4,2,10,FIFO,0,0,16,12,0
DLR0022,Harrier,XE,2021-06,2021,6,6,0,6,7,6,5,0,2,1,9,FIFO,1,0,24,12,0
DLR0022,Harrier,XE,2021-07,2021,7,0,0,1,3,2,1,0,1,1,7,FIFO,0,0,0,0,0
DLR0022,Harrier,XE,2021-08,2021,8,10,2,14,27,26,24,8,1,11,18,FIFO,1,0,42,18,1
DLR0022,Harrier,XE,2021-09,2021,9,0,0,2,2,1,0,0,11,9,14,FIFO,0,0,0,0,0
DLR0022,Harrier,XE,2021-10,2021,10,5,1,10,8,7,6,1,9,5,12,FIFO,0,0,21,9,1
DLR0022,Harrier,XE,2021-11,2021,11,19,1,18,26,24,22,3,5,9,10,FIFO,1,0,88,29,2
DLR0022,Harrier,XE,2021-12,2021,12,15,4,13,15,14,13,3,9,9,7,FIFO,0,0,73,34,1
DLR0022,Harrier,XE,2022-01,2022,1,3,0,5,4,3,2,0,9,6,7,FIFO,0,0,10,4,0
DLR0022,Harrier,XE,2022-02,2022,2,9,0,12,12,10,9,1,6,3,18,FIFO,0,0,30,20,1
DLR0022,Harrier,XE,2022-03,2022,3,6,0,6,5,4,3,0,3,0,11,FIFO,0,1,23,11,0
DLR0022,Harrier,XE,2022-04,2022,4,8,1,8,13,12,11,3,0,3,11,FIFO,1,0,35,12,0
DLR0022,Harrier,XE,2022-05,2022,5,11,2,12,23,21,20,2,3,11,21,FIFO,1,0,37,19,1
DLR0022,Harrier,XE,2022-06,2022,6,4,0,7,5,4,3,0,11,7,21,FIFO,0,0,12,7,0
DLR0022,Harrier,XE,2022-07,2022,7,4,0,7,10,9,8,1,7,8,16,FIFO,0,0,14,9,0
DLR0022,Harrier,XE,2022-08,2022,8,20,1,17,21,19,18,1,8,9,14,FIFO,1,0,98,43,0
DLR0022,Harrier,XE,2022-09,2022,9,6,0,6,7,6,5,0,9,8,9,FIFO,0,0,26,12,0
DLR0022,Harrier,XE,2022-10,2022,10,7,0,9,10,9,8,1,8,7,12,FIFO,0,0,26,11,1
DLR0022,Harrier,XE,2022-11,2022,11,7,0,9,8,7,6,0,7,4,19,FIFO,0,0,23,13,0
DLR0022,Harrier,XE,2022-12,2022,12,0,0,2,4,3,2,0,4,4,16,FIFO,0,0,0,0,0
DLR0022,Harrier,XE,2023-01,2023,1,1,0,2,1,0,0,0,4,2,11,FIFO,0,0,3,2,0
DLR0022,Harrier,XE,2023-02,2023,2,15,0,14,25,22,21,3,2,9,13,FIFO,1,0,48,24,1
DLR0022,Harrier,XE,2023-03,2023,3,8,0,13,15,13,12,3,9,8,14,FIFO,0,0,38,16,1
DLR0022,Harrier,XE,2023-04,2023,4,2,0,2,2,1,0,0,8,6,13,FIFO,0,0,9,4,0
DLR0022,Harrier,XE,2023-05,2023,5,6,0,7,2,1,0,0,6,0,15,FIFO,0,1,19,11,0
DLR0022,Harrier,XE,2023-06,2023,6,4,0,3,8,7,6,1,0,3,13,FIFO,1,0,12,8,0
DLR0022,Harrier,XE,2023-07,2023,7,7,0,11,15,13,12,0,3,4,18,FIFO,1,0,25,15,1
DLR0022,Harrier,XE,2023-08,2023,8,6,0,5,9,8,7,1,4,6,13,FIFO,0,0,23,10,0
DLR0022,Harrier,XE,2023-09,2023,9,14,0,9,9,8,7,1,6,4,14,FIFO,0,0,47,29,0
DLR0022,Harrier,XE,2023-10,2023,10,11,1,12,20,18,17,5,4,9,15,FIFO,1,0,39,24,0
DLR0022,Harrier,XE,2023-11,2023,11,21,2,19,28,26,25,0,9,15,21,FIFO,1,0,71,38,2
DLR0022,Harrier,XE,2023-12,2023,12,1,0,3,0,0,0,0,15,12,20,FIFO,0,0,4,1,0
DLR0022,Harrier,XM,2020-01,2020,1,1,0,0,0,0,0,0,13,13,20,FIFO,0,0,4,1,0
DLR0022,Harrier,XM,2020-02,2020,2,3,0,6,6,5,4,0,13,11,7,FIFO,0,0,12,7,0
DLR0022,Harrier,XM,2020-03,2020,3,10,1,11,16,15,14,3,11,14,16,FIFO,0,0,37,18,1
DLR0022,Harrier,XM,2020-04,2020,4,4,1,0,2,1,0,0,14,14,10,FIFO,0,0,19,6,0
DLR0022,Harrier,XM,2020-05,2020,5,3,0,3,4,3,2,0,14,13,10,FIFO,0,0,14,4,0
DLR0022,Harrier,XM,2020-06,2020,6,2,0,3,3,2,1,0,13,11,12,FIFO,0,0,6,3,0
DLR0022,Harrier,XM,2020-07,2020,7,2,0,2,3,2,1,0,11,10,7,FIFO,0,0,6,3,0
DLR0022,Harrier,XM,2020-08,2020,8,0,0,0,3,2,1,0,10,11,17,FIFO,0,0,0,0,0
DLR0022,Harrier,XM,2020-09,2020,9,3,0,3,5,4,3,0,11,11,13,FIFO,0,0,9,5,0
DLR0022,Harrier,XM,2020-10,2020,10,4,0,4,3,2,1,0,11,8,8,FIFO,0,0,15,9,0
DLR0022,Harrier,XM,2020-11,2020,11,12,1,11,11,10,9,0,8,6,20,FIFO,0,0,49,28,0
DLR0022,Harrier,XM,2020-12,2020,12,3,0,1,2,1,0,0,6,5,13,FIFO,0,0,12,5,0
DLR0022,Harrier,XM,2021-01,2021,1,13,1,11,17,16,15,1,5,9,13,FIFO,1,0,47,31,0
DLR0022,Harrier,XM,2021-02,2021,2,0,0,0,0,0,0,0,9,9,9,FIFO,0,0,0,0,0
DLR0022,Harrier,XM,2021-03,2021,3,9,0,6,7,6,5,0,9,8,11,FIFO,0,0,44,19,0
DLR0022,Harrier,XM,2021-04,2021,4,18,1,13,14,12,11,1,8,6,21,FIFO,0,0,61,29,0
DLR0022,Harrier,XM,2021-05,2021,5,14,1,13,17,15,13,0,6,6,10,FIFO,1,0,60,21,1
DLR0022,Harrier,XM,2021-06,2021,6,5,0,7,11,10,9,0,6,8,16,FIFO,0,0,15,8,0
DLR0022,Harrier,XM,2021-07,2021,7,11,2,10,15,14,12,0,8,10,19,FIFO,0,0,34,19,1
DLR0022,Harrier,XM,2021-08,2021,8,21,2,14,15,14,13,2,10,9,15,FIFO,0,0,86,47,0
DLR0022,Harrier,XM,2021-09,2021,9,8,0,11,17,15,13,1,9,11,17,FIFO,0,0,25,13,0
DLR0022,Harrier,XM,2021-10,2021,10,9,1,10,16,15,14,1,11,15,9,FIFO,0,0,27,14,0
DLR0022,Harrier,XM,2021-11,2021,11,15,1,10,12,11,10,1,15,15,9,FIFO,0,0,50,36,0
DLR0022,Harrier,XM,2021-12,2021,12,4,0,4,4,3,2,0,15,13,11,FIFO,0,0,16,8,0
DLR0022,Harrier,XM,2022-01,2022,1,4,0,6,7,6,5,0,13,12,20,FIFO,0,0,17,7,0
DLR0022,Harrier,XM,2022-02,2022,2,11,0,9,6,5,4,0,12,7,7,FIFO,0,0,37,17,0
DLR0022,Harrier,XM,2022-03,2022,3,5,0,4,4,3,2,0,7,5,8,FIFO,0,0,21,11,0
DLR0022,Harrier,XM,2022-04,2022,4,10,1,13,20,18,16,0,5,8,8,FIFO,1,0,33,16,1
DLR0022,Harrier,XM,2022-05,2022,5,7,0,6,2,1,0,0,8,2,20,FIFO,0,0,29,14,0
DLR0022,Harrier,XM,2022-06,2022,6,10,0,9,14,13,12,3,2,5,16,FIFO,1,0,38,21,0
DLR0022,Harrier,XM,2022-07,2022,7,8,0,8,6,5,4,0,5,1,10,FIFO,0,0,34,15,1
DLR0022,Harrier,XM,2022-08,2022,8,11,0,11,14,12,11,1,1,1,11,FIFO,1,0,54,26,1
DLR0022,Harrier,XM,2022-09,2022,9,2,0,2,7,6,5,0,1,4,13,FIFO,1,0,9,3,0
DLR0022,Harrier,XM,2022-10,2022,10,9,0,12,19,17,15,2,4,7,12,FIFO,1,0,27,20,1
DLR0022,Harrier,XM,2022-11,2022,11,8,0,7,4,3,2,0,7,2,13,FIFO,0,0,38,16,0
DLR0022,Harrier,XM,2022-12,2022,12,6,0,4,8,7,6,0,2,4,9,FIFO,1,0,18,12,0
DLR0022,Harrier,XM,2023-01,2023,1,5,0,2,1,0,0,0,4,2,21,FIFO,0,0,24,12,0
DLR0022,Harrier,XM,2023-02,2023,2,5,0,5,4,3,2,0,2,0,7,FIFO,1,1,17,10,0
DLR0022,Harrier,XM,2023-03,2023,3,2,0,3,6,5,4,0,0,1,15,FIFO,1,0,7,4,0
DLR0022,Harrier,XM,2023-04,2023,4,6,0,5,6,5,4,0,1,0,18,FIFO,1,1,19,9,0
DLR0022,Harrier,XM,2023-05,2023,5,5,0,3,6,5,4,1,0,1,19,FIFO,1,0,16,11,0
DLR0022,Harrier,XM,2023-06,2023,6,4,0,4,7,6,5,0,1,2,12,FIFO,1,0,17,9,0
DLR0022,Harrier,XM,2023-07,2023,7,13,1,12,16,14,12,0,2,2,17,FIFO,1,0,63,32,1
DLR0022,Harrier,XM,2023-08,2023,8,3,0,6,8,7,6,1,2,2,13,FIFO,1,0,12,7,0
DLR0022,Harrier,XM,2023-09,2023,9,7,0,8,11,10,9,2,2,3,8,FIFO,1,0,31,11,0
DLR0022,Harrier,XM,2023-10,2023,10,14,1,14,18,17,16,0,3,5,10,FIFO,1,0,63,27,1
DLR0022,Harrier,XM,2023-11,2023,11,16,1,13,17,15,14,2,5,6,11,FIFO,1,0,56,38,1
DLR0022,Harrier,XM,2023-12,2023,12,13,1,11,19,18,17,5,6,12,19,FIFO,1,0,40,27,1
DLR0022,Harrier,XZ,2020-01,2020,1,7,0,5,2,1,0,0,5,0,11,FIFO,0,1,21,13,0
DLR0022,Harrier,XZ,2020-02,2020,2,2,0,4,6,5,4,0,0,0,14,FIFO,1,1,7,3,0
DLR0022,Harrier,XZ,2020-03,2020,3,3,0,4,6,5,4,0,0,0,14,FIFO,1,1,10,5,0
DLR0022,Harrier,XZ,2020-04,2020,4,3,0,3,6,5,4,1,0,1,13,FIFO,1,0,9,6,0
DLR0022,Harrier,XZ,2020-05,2020,5,4,0,5,5,4,3,0,1,0,9,FIFO,1,1,13,9,0
DLR0022,Harrier,XZ,2020-06,2020,6,0,0,1,0,0,0,0,0,0,14,FIFO,1,1,0,0,0
DLR0022,Harrier,XZ,2020-07,2020,7,1,0,2,4,3,2,0,0,0,18,FIFO,1,1,4,1,0
DLR0022,Harrier,XZ,2020-08,2020,8,5,0,6,9,8,7,0,0,1,21,FIFO,1,0,16,10,0
DLR0022,Harrier,XZ,2020-09,2020,9,5,0,1,0,0,0,0,1,0,17,FIFO,1,1,20,12,0
DLR0022,Harrier,XZ,2020-10,2020,10,14,1,14,21,20,19,4,0,5,8,FIFO,1,0,58,27,1
DLR0022,Harrier,XZ,2020-11,2020,11,7,0,5,9,8,7,2,5,7,12,FIFO,0,0,28,16,0
DLR0022,Harrier,XZ,2020-12,2020,12,4,0,7,6,5,4,0,7,4,17,FIFO,0,0,12,7,1
DLR0022,Harrier,XZ,2021-01,2021,1,5,0,4,7,6,5,1,4,5,9,FIFO,0,0,18,11,0
DLR0022,Harrier,XZ,2021-02,2021,2,0,0,2,5,4,3,0,5,6,19,FIFO,0,0,0,0,0
DLR0022,Harrier,XZ,2021-03,2021,3,8,0,9,7,6,5,0,6,2,15,FIFO,0,0,30,19,1
DLR0022,Harrier,XZ,2021-04,2021,4,4,0,6,13,12,11,1,2,7,9,FIFO,1,0,13,9,0
DLR0022,Harrier,XZ,2021-05,2021,5,5,0,3,0,0,0,0,7,4,13,FIFO,0,0,20,9,0
DLR0022,Harrier,XZ,2021-06,2021,6,9,0,7,10,9,8,0,4,5,21,FIFO,0,0,39,21,0
DLR0022,Harrier,XZ,2021-07,2021,7,2,0,0,0,0,0,0,5,5,12,FIFO,0,0,8,4,0
DLR0022,Harrier,XZ,2021-08,2021,8,12,0,8,11,10,9,1,5,6,9,FIFO,0,0,46,19,0
DLR0022,Harrier,XZ,2021-09,2021,9,6,1,4,4,3,2,0,6,4,10,FIFO,0,0,22,9,0
DLR0022,Harrier,XZ,2021-10,2021,10,6,0,10,14,13,12,3,4,6,20,FIFO,1,0,28,11,0
DLR0022,Harrier,XZ,2021-11,2021,11,11,1,12,20,19,18,2,6,12,11,FIFO,1,0,37,25,1
DLR0022,Harrier,XZ,2021-12,2021,12,4,0,4,6,5,4,0,12,12,15,FIFO,0,0,17,8,0
DLR0022,Harrier,XZ,2022-01,2022,1,2,0,6,3,2,1,0,12,7,9,FIFO,0,0,9,4,0
DLR0022,Harrier,XZ,2022-02,2022,2,14,0,11,11,10,9,2,7,5,7,FIFO,0,0,53,21,0
DLR0022,Harrier,XZ,2022-03,2022,3,14,1,10,18,17,16,3,5,11,7,FIFO,1,0,50,27,1
DLR0022,Harrier,XZ,2022-04,2022,4,5,1,4,3,2,1,0,11,8,21,FIFO,0,0,19,8,0
DLR0022,Harrier,XZ,2022-05,2022,5,2,0,4,10,9,8,0,8,12,13,FIFO,0,0,6,3,0
DLR0022,Harrier,XZ,2022-06,2022,6,4,0,4,2,1,0,0,12,8,21,FIFO,0,0,12,9,0
DLR0022,Harrier,XZ,2022-07,2022,7,6,1,6,6,5,4,0,8,6,15,FIFO,0,0,19,14,0
DLR0022,Harrier,XZ,2022-08,2022,8,13,1,12,14,13,12,0,6,6,20,FIFO,1,0,43,23,0
DLR0022,Harrier,XZ,2022-09,2022,9,4,0,2,5,4,3,0,6,7,17,FIFO,0,0,16,8,0
DLR0022,Harrier,XZ,2022-10,2022,10,14,0,11,13,12,11,0,7,7,13,FIFO,0,0,65,28,1
DLR0022,Harrier,XZ,2022-11,2022,11,8,1,9,8,7,6,0,7,4,18,FIFO,0,0,27,13,0
DLR0022,Harrier,XZ,2022-12,2022,12,6,0,9,11,10,9,0,4,4,16,FIFO,1,0,29,14,1
DLR0022,Harrier,XZ,2023-01,2023,1,8,0,7,9,8,7,1,4,4,8,FIFO,0,0,39,15,1
DLR0022,Harrier,XZ,2023-02,2023,2,6,0,7,4,3,2,0,4,0,19,FIFO,0,1,29,12,0
DLR0022,Harrier,XZ,2023-03,2023,3,21,1,17,26,25,24,7,0,7,13,FIFO,1,0,98,45,2
DLR0022,Harrier,XZ,2023-04,2023,4,4,0,9,10,9,8,2,7,6,16,FIFO,0,0,14,6,1
DLR0022,Harrier,XZ,2023-05,2023,5,12,1,7,5,4,3,0,6,2,8,FIFO,0,0,37,20,0
DLR0022,Harrier,XZ,2023-06,2023,6,10,0,11,16,14,12,3,2,3,11,FIFO,1,0,41,16,0
DLR0022,Harrier,XZ,2023-07,2023,7,5,0,6,5,4,3,0,3,0,18,FIFO,1,1,20,9,0
DLR0022,Harrier,XZ,2023-08,2023,8,25,2,19,26,25,24,1,0,5,18,FIFO,1,0,117,42,2
DLR0022,Harrier,XZ,2023-09,2023,9,4,0,4,6,5,4,1,5,5,21,FIFO,0,0,19,9,0
DLR0022,Harrier,XZ,2023-10,2023,10,10,1,10,18,16,15,4,5,10,18,FIFO,1,0,40,22,0
DLR0022,Harrier,XZ,2023-11,2023,11,6,0,4,2,1,0,0,10,6,17,FIFO,0,0,22,14,0
DLR0022,Harrier,XZ,2023-12,2023,12,9,1,7,8,7,6,1,6,5,18,FIFO,0,0,30,21,0
DLR0022,Harrier,XZ+,2020-01,2020,1,6,0,4,7,6,5,1,17,18,12,FIFO,0,0,18,13,0
DLR0022,Harrier,XZ+,2020-02,2020,2,1,0,1,4,3,2,0,18,19,12,FIFO,0,0,4,1,0
DLR0022,Harrier,XZ+,2020-03,2020,3,7,0,6,7,6,5,0,19,18,10,FIFO,0,0,28,14,0
DLR0022,Harrier,XZ+,2020-04,2020,4,3,0,3,3,2,1,0,18,16,12,FIFO,0,0,13,5,0
DLR0022,Harrier,XZ+,2020-05,2020,5,5,1,2,2,1,0,0,16,14,21,FIFO,0,0,20,8,0
DLR0022,Harrier,XZ+,2020-06,2020,6,0,0,0,1,0,0,0,14,14,12,FIFO,0,0,0,0,0
DLR0022,Harrier,XZ+,2020-07,2020,7,3,0,2,0,0,0,0,14,12,12,FIFO,0,0,12,6,0
DLR0022,Harrier,XZ+,2020-08,2020,8,2,0,1,1,0,0,0,12,11,15,FIFO,0,0,9,3,0
DLR0022,Harrier,XZ+,2020-09,2020,9,0,0,0,3,2,1,0,11,12,11,FIFO,0,0,0,0,0
DLR0022,Harrier,XZ+,2020-10,2020,10,13,0,11,11,10,9,0,12,10,8,FIFO,0,0,61,20,0
DLR0022,Harrier,XZ+,2020-11,2020,11,1,0,4,4,3,2,0,10,8,9,FIFO,0,0,4,2,0
DLR0022,Harrier,XZ+,2020-12,2020,12,3,0,3,6,5,4,1,8,9,21,FIFO,0,0,10,7,0
DLR0022,Harrier,XZ+,2021-01,2021,1,9,0,7,14,12,11,2,9,13,10,FIFO,0,0,30,20,0
DLR0022,Harrier,XZ+,2021-02,2021,2,7,0,6,7,6,5,1,13,12,9,FIFO,0,0,33,16,0
DLR0022,Harrier,XZ+,2021-03,2021,3,5,0,8,10,9,8,1,12,12,19,FIFO,0,0,15,9,0
DLR0022,Harrier,XZ+,2021-04,2021,4,14,1,15,17,15,14,2,12,11,12,FIFO,0,0,54,22,1
DLR0022,Harrier,XZ+,2021-05,2021,5,3,0,3,4,3,2,0,11,10,17,FIFO,0,0,10,6,0
DLR0022,Harrier,XZ+,2021-06,2021,6,2,0,3,4,3,2,0,10,9,10,FIFO,0,0,8,3,0
DLR0022,Harrier,XZ+,2021-07,2021,7,20,4,18,30,28,26,3,9,17,21,FIFO,1,0,93,37,1
DLR0022,Harrier,XZ+,2021-08,2021,8,16,1,20,24,23,22,6,17,19,12,FIFO,0,0,59,35,2
DLR0022,Harrier,XZ+,2021-09,2021,9,11,0,10,9,8,7,1,19,16,19,FIFO,0,0,42,26,0
DLR0022,Harrier,XZ+,2021-10,2021,10,7,1,6,13,12,11,0,16,21,19,FIFO,0,0,34,13,0
DLR0022,Harrier,XZ+,2021-11,2021,11,8,0,6,10,9,8,0,21,23,14,FIFO,0,0,36,19,0
DLR0022,Harrier,XZ+,2021-12,2021,12,4,0,5,5,4,3,0,23,21,16,FIFO,0,0,19,8,0
DLR0022,Harrier,XZ+,2022-01,2022,1,3,0,5,2,1,0,0,21,16,15,FIFO,0,0,11,4,0
DLR0022,Harrier,XZ+,2022-02,2022,2,0,0,2,5,4,3,0,16,17,10,FIFO,0,0,0,0,0
DLR0022,Harrier,XZ+,2022-03,2022,3,21,4,17,27,26,25,5,17,25,13,FIFO,0,0,80,49,1
DLR0022,Harrier,XZ+,2022-04,2022,4,5,0,6,5,4,3,0,25,22,7,FIFO,0,0,22,10,0
DLR0022,Harrier,XZ+,2022-05,2022,5,6,0,5,5,4,3,0,22,20,11,FIFO,0,0,19,13,0
DLR0022,Harrier,XZ+,2022-06,2022,6,12,2,11,14,13,12,0,20,21,20,FIFO,0,0,42,24,1
DLR0022,Harrier,XZ+,2022-07,2022,7,1,0,4,3,2,1,0,21,18,15,FIFO,0,0,3,2,0
DLR0022,Harrier,XZ+,2022-08,2022,8,7,0,10,13,12,11,0,18,19,17,FIFO,0,0,27,12,0
DLR0022,Harrier,XZ+,2022-09,2022,9,4,0,4,5,4,3,0,19,18,7,FIFO,0,0,18,6,0
DLR0022,Harrier,XZ+,2022-10,2022,10,10,0,8,10,9,8,2,18,18,19,FIFO,0,0,30,17,0
DLR0022,Harrier,XZ+,2022-11,2022,11,16,0,14,20,19,18,4,18,22,10,FIFO,0,0,69,31,1
DLR0022,Harrier,XZ+,2022-12,2022,12,13,1,9,11,10,9,2,22,22,10,FIFO,0,0,63,30,1
DLR0022,Harrier,XZ+,2023-01,2023,1,11,0,9,13,12,11,0,22,24,16,FIFO,0,0,38,25,0
DLR0022,Harrier,XZ+,2023-02,2023,2,4,0,6,4,3,2,0,24,20,12,FIFO,0,0,17,6,0
DLR0022,Harrier,XZ+,2023-03,2023,3,11,0,9,11,10,9,0,20,20,8,FIFO,0,0,54,22,0
DLR0022,Harrier,XZ+,2023-04,2023,4,6,0,6,9,8,7,1,20,21,18,FIFO,0,0,29,11,0
DLR0022,Harrier,XZ+,2023-05,2023,5,11,0,10,11,10,9,2,21,20,18,FIFO,0,0,38,22,0
DLR0022,Harrier,XZ+,2023-06,2023,6,8,0,6,6,5,4,0,20,18,20,FIFO,0,0,25,17,0
DLR0022,Harrier,XZ+,2023-07,2023,7,14,0,12,15,14,13,2,18,19,20,FIFO,0,0,46,24,1
DLR0022,Harrier,XZ+,2023-08,2023,8,20,1,16,19,17,16,5,19,19,18,FIFO,0,0,88,48,1
DLR0022,Harrier,XZ+,2023-09,2023,9,6,0,9,7,6,5,0,19,15,11,FIFO,0,0,26,14,1
DLR0022,Harrier,XZ+,2023-10,2023,10,10,0,9,9,8,7,1,15,13,17,FIFO,0,0,43,16,0
DLR0022,Harrier,XZ+,2023-11,2023,11,7,0,10,11,10,9,2,13,12,7,FIFO,0,0,25,15,0
DLR0022,Harrier,XZ+,2023-12,2023,12,15,1,13,17,16,15,2,12,14,21,FIFO,0,0,50,22,1
DLR0022,Harrier,Dark,2020-01,2020,1,1,0,1,2,1,0,0,17,16,9,FIFO,0,0,4,1,0
DLR0022,Harrier,Dark,2020-02,2020,2,5,0,3,4,3,2,0,16,15,8,FIFO,0,0,19,12,0
DLR0022,Harrier,Dark,2020-03,2020,3,15,1,11,12,11,10,3,15,14,9,FIFO,0,0,66,32,1
DLR0022,Harrier,Dark,2020-04,2020,4,3,0,3,4,3,2,0,14,13,15,FIFO,0,0,11,5,0
DLR0022,Harrier,Dark,2020-05,2020,5,5,1,4,4,3,2,0,13,11,14,FIFO,0,0,18,10,0
DLR0022,Harrier,Dark,2020-06,2020,6,1,0,2,5,4,3,0,11,12,16,FIFO,0,0,3,2,0
DLR0022,Harrier,Dark,2020-07,2020,7,0,0,2,1,0,0,0,12,10,15,FIFO,0,0,0,0,0
DLR0022,Harrier,Dark,2020-08,2020,8,3,0,2,1,0,0,0,10,8,9,FIFO,0,0,10,4,0
DLR0022,Harrier,Dark,2020-09,2020,9,4,0,2,6,5,4,0,8,10,8,FIFO,0,0,12,9,0
DLR0022,Harrier,Dark,2020-10,2020,10,14,1,9,11,10,9,1,10,10,11,FIFO,0,0,51,32,1
DLR0022,Harrier,Dark,2020-11,2020,11,10,1,10,9,8,7,0,10,7,18,FIFO,0,0,30,20,1
DLR0022,Harrier,Dark,2020-12,2020,12,7,0,3,2,1,0,0,7,4,16,FIFO,0,0,23,13,0
DLR0022,Harrier,Dark,2021-01,2021,1,2,0,2,4,3,2,0,4,4,15,FIFO,0,0,8,3,0
DLR0022,Harrier,Dark,2021-02,2021,2,6,0,7,7,6,5,0,4,2,7,FIFO,0,0,21,10,0
DLR0022,Harrier,Dark,2021-03,2021,3,13,1,11,18,17,16,0,2,7,20,FIFO,1,0,56,25,1
DLR0022,Harrier,Dark,2021-04,2021,4,9,0,8,7,6,5,0,7,4,11,FIFO,0,0,39,21,0
DLR0022,Harrier,Dark,2021-05,2021,5,4,0,2,3,2,1,0,4,3,7,FIFO,0,0,16,9,0
DLR0022,Harrier,Dark,2021-06,2021,6,10,1,13,19,18,17,4,3,7,10,FIFO,1,0,49,19,1
DLR0022,Harrier,Dark,2021-07,2021,7,3,0,0,2,1,0,0,7,7,7,FIFO,0,0,9,6,0
DLR0022,Harrier,Dark,2021-08,2021,8,13,3,13,18,16,14,1,7,8,12,FIFO,0,0,58,29,1
DLR0022,Harrier,Dark,2021-09,2021,9,7,0,7,11,10,9,2,8,10,12,FIFO,0,0,34,14,0
DLR0022,Harrier,Dark,2021-10,2021,10,6,0,8,9,8,7,0,10,9,9,FIFO,0,0,28,10,1
DLR0022,Harrier,Dark,2021-11,2021,11,7,0,7,11,9,8,2,9,10,19,FIFO,0,0,23,12,0
DLR0022,Harrier,Dark,2021-12,2021,12,7,0,6,7,6,5,1,10,9,13,FIFO,0,0,25,11,0
DLR0022,Harrier,Dark,2022-01,2022,1,9,0,9,11,10,9,3,9,9,9,FIFO,0,0,30,13,1
DLR0022,Harrier,Dark,2022-02,2022,2,4,0,5,3,2,1,0,9,5,11,FIFO,0,0,16,6,0
DLR0022,Harrier,Dark,2022-03,2022,3,8,2,6,8,7,6,1,5,5,7,FIFO,0,0,35,18,0
DLR0022,Harrier,Dark,2022-04,2022,4,9,0,5,8,7,6,1,5,6,7,FIFO,0,0,32,13,0
DLR0022,Harrier,Dark,2022-05,2022,5,8,2,7,8,7,6,2,6,5,8,FIFO,0,0,32,15,0
DLR0022,Harrier,Dark,2022-06,2022,6,10,2,7,10,9,8,2,5,6,20,FIFO,0,0,43,24,0
DLR0022,Harrier,Dark,2022-07,2022,7,5,1,4,2,1,0,0,6,2,19,FIFO,0,0,19,11,0
DLR0022,Harrier,Dark,2022-08,2022,8,12,0,13,18,16,15,4,2,4,18,FIFO,1,0,56,27,0
DLR0022,Harrier,Dark,2022-09,2022,9,0,0,2,3,2,1,0,4,3,12,FIFO,0,0,0,0,0
DLR0022,Harrier,Dark,2022-10,2022,10,16,1,13,19,17,16,5,3,6,20,FIFO,1,0,50,34,0
DLR0022,Harrier,Dark,2022-11,2022,11,20,1,15,20,19,17,5,6,8,13,FIFO,1,0,84,39,1
DLR0022,Harrier,Dark,2022-12,2022,12,6,0,7,8,7,6,1,8,7,10,FIFO,0,0,20,12,0
DLR0022,Harrier,Dark,2023-01,2023,1,18,0,13,15,13,12,4,7,6,20,FIFO,0,0,74,34,0
DLR0022,Harrier,Dark,2023-02,2023,2,5,0,3,5,4,3,0,6,6,21,FIFO,0,0,24,10,0
DLR0022,Harrier,Dark,2023-03,2023,3,21,1,25,40,38,36,2,6,17,14,FIFO,1,0,99,52,3
DLR0022,Harrier,Dark,2023-04,2023,4,2,0,1,5,4,3,0,17,19,21,FIFO,0,0,7,3,0
DLR0022,Harrier,Dark,2023-05,2023,5,11,1,7,7,6,5,0,19,17,21,FIFO,0,0,39,18,0
DLR0022,Harrier,Dark,2023-06,2023,6,7,0,9,12,11,10,2,17,18,7,FIFO,0,0,24,13,0
